customerid,loanamount,totaldue,termdays,totalamountreturn,interestrate
8a858fbd5cd6054a015cdf37c6fb7a22,10000.0,13000.0,30,3000.0,23.076923076923077
8a858fcb5ca240f7015ca66d5be72ba4,10000.0,11500.0,15,1500.0,13.043478260869565
8a858fd85b66d5c1015b66f5ae28185f,10000.0,11500.0,15,1500.0,13.043478260869565
8a858fe758dc437a0159029c13e9186c,30000.0,34500.0,30,4500.0,13.043478260869565
8a858ff05b1ac77f015b1ac8027f0073,30000.0,34500.0,30,4500.0,13.043478260869565
8a858ff55b444a8c015b474b44f9305e,15000.0,18375.0,30,3375.0,18.367346938775512
8a8588c9548a33b201548b3cdb0f0c53,10000.0,13000.0,30,3000.0,23.076923076923077
8a858e285b8b2932015b8b490de61bbe,10000.0,13000.0,30,3000.0,23.076923076923077
8a858e745825a02201582a2ee45b6729,30000.0,39000.0,60,9000.0,23.076923076923077
8a858f0056b7cf8e0156c16478137a36,10000.0,13000.0,30,3000.0,23.076923076923077
8a858f725ad6f19e015ad72130921e81,30000.0,34500.0,30,4500.0,13.043478260869565
8a858fa95c695f85015c7433666039ab,10000.0,13000.0,30,3000.0,23.076923076923077
8a858fee5863a049015867c0ab2c3bc0,10000.0,13000.0,30,3000.0,23.076923076923077
8a85884e54be33290154c7d802b73042,30000.0,33000.0,30,3000.0,9.090909090909092
8a8588dc536a141301536b1506f20efb,40000.0,44000.0,30,4000.0,9.090909090909092
8a85892854a059ed0154aa9b70bc638d,10000.0,13000.0,30,3000.0,23.076923076923077
8a858966538deb1901539d3459133c24,10000.0,11500.0,15,1500.0,13.043478260869565
8a8589b953bc23f70153cb94556a2f7c,30000.0,33000.0,30,3000.0,9.090909090909092
8a858e0059416900015946224e1779e9,10000.0,13000.0,30,3000.0,23.076923076923077
8a858e045cd5b1d6015cdf06e4dc7e71,10000.0,13000.0,30,3000.0,23.076923076923077
8a858e0c552ae0b80155504019352754,30000.0,34500.0,30,4500.0,13.043478260869565
8a858e135cb22031015cb7c7290c7eef,10000.0,13000.0,30,3000.0,23.076923076923077
8a858e205c21d53a015c237cb6fd1fe7,10000.0,13000.0,30,3000.0,23.076923076923077
8a858e245b680423015b70e6d3300586,10000.0,13000.0,30,3000.0,23.076923076923077
8a858e2e5bb57a37015bc94eaa083a35,10000.0,11500.0,15,1500.0,13.043478260869565
8a858e0a5668e69c01567fd20d2f6854,50000.0,57500.0,90,7500.0,13.043478260869565
8a858e0f58afbace0158b64e22de02b4,15000.0,17250.0,30,2250.0,13.043478260869565
8a858e1c56dfea870156ebe73f462f80,10000.0,11500.0,15,1500.0,13.043478260869565
8a858e225a1e98ab015a1f5c431d33b4,30000.0,34500.0,30,4500.0,13.043478260869565
8a858e295b430433015b430c1f9506d6,10000.0,11500.0,15,1500.0,13.043478260869565
8a858e365c16bcef015c16d0f1a50a32,10000.0,13000.0,30,3000.0,23.076923076923077
8a858e3d55ca3ef60155cef965907bdc,10000.0,11500.0,15,1500.0,13.043478260869565
8a858e535bab293b015bb3adfe690ad4,10000.0,11500.0,15,1500.0,13.043478260869565
8a858e5b5ca767e1015cabb669de1afd,10000.0,13000.0,30,3000.0,23.076923076923077
8a858e685c174778015c17b6dcd62495,10000.0,11500.0,15,1500.0,13.043478260869565
8a858e6c5bd3fbff015bd6c602636a07,20000.0,24500.0,30,4500.0,18.367346938775512
8a858e765507208301552107bcd95612,15000.0,18375.0,30,3375.0,18.367346938775512
8a858e8457f7a42a0157fff1ed9d0929,15000.0,16687.5,15,1687.5,10.112359550561797
8a858e8d5c35bc85015c36001c1a1ff2,10000.0,11500.0,15,1500.0,13.043478260869565
8a858e955cf51403015cf88251eb3019,10000.0,13000.0,30,3000.0,23.076923076923077
8a858eaa55a0b8ae0155ad2cab5e49cc,10000.0,12500.0,30,2500.0,20.0
8a858eaf570f3a0a0157230080664ee0,20000.0,24500.0,30,4500.0,18.367346938775512
8a858eba5b681df4015b744d11505f26,20000.0,24500.0,30,4500.0,18.367346938775512
8a858ebc572e1e3a015730850b3c727f,40000.0,44000.0,30,4000.0,9.090909090909092
8a858ec6560bc09801561c5452dd7610,20000.0,24500.0,30,4500.0,18.367346938775512
8a858ece5d1e42c3015d2932d79e6781,10000.0,11500.0,15,1500.0,13.043478260869565
8a858edb5bd936e4015bdf8a95d7656a,10000.0,11500.0,15,1500.0,13.043478260869565
8a858ede5ca210f0015ca365343066f5,10000.0,13000.0,30,3000.0,23.076923076923077
8a858ee25ceeabba015ceec74ea50f9a,10000.0,11500.0,15,1500.0,13.043478260869565
8a858eed5756fb0e01576bf110494f12,10000.0,13000.0,30,3000.0,23.076923076923077
8a858f035ab947e3015abdb1094c6d45,10000.0,10750.0,15,750.0,6.976744186046512
8a858f075b58beb8015b598406815852,20000.0,24500.0,30,4500.0,18.367346938775512
8a858f0d5a859ac0015a85b7eed311de,10000.0,13000.0,30,3000.0,23.076923076923077
8a858f155554552501555588ca2b3b40,20000.0,24500.0,30,4500.0,18.367346938775512
8a858f1b5b256bc9015b2fa302006abc,10000.0,13000.0,30,3000.0,23.076923076923077
8a858f2a5b3f2121015b4225e2455889,10000.0,13000.0,30,3000.0,23.076923076923077
8a858f2d5aeb9c48015aebefa3c75288,20000.0,22250.0,15,2250.0,10.112359550561797
8a858f305cb1ec4e015cbc9a5cf92a88,10000.0,13000.0,30,3000.0,23.076923076923077
8a858f375b493337015b4960fac31fe7,10000.0,13000.0,30,3000.0,23.076923076923077
8a858f3d5bfc954e015bfcaf90e1114b,10000.0,13000.0,30,3000.0,23.076923076923077
8a858f495a70f465015a7a2f376a4a49,10000.0,11500.0,15,1500.0,13.043478260869565
8a858f505ca7b434015cab44ff13392a,10000.0,11500.0,15,1500.0,13.043478260869565
8a858f5856373f8801563cd1b3272f9c,30000.0,34500.0,30,4500.0,13.043478260869565
8a858f615b1ffb14015b2316f57f3839,20000.0,24500.0,30,4500.0,18.367346938775512
8a858f785cea234f015cea462d980b62,10000.0,13000.0,30,3000.0,23.076923076923077
8a858f7d5be8748c015be8cf8e2641dc,20000.0,22250.0,15,2250.0,10.112359550561797
8a858f8c5ca0e7fe015ca0e9889a0146,10000.0,13000.0,30,3000.0,23.076923076923077
8a858f935ca09667015ca0e50f083552,10000.0,13000.0,30,3000.0,23.076923076923077
8a858f975c4582c4015c53d3a3a2351c,10000.0,11500.0,15,1500.0,13.043478260869565
8a858fa05cf48427015cf4b17c751e5f,10000.0,11500.0,15,1500.0,13.043478260869565
8a858fa45bd95e9a015bde4d41406ebf,20000.0,24500.0,30,4500.0,18.367346938775512
8a858faf55d95d930155e4afbc7449ae,10000.0,13000.0,30,3000.0,23.076923076923077
8a858fb4563228d20156332f55df3106,50000.0,52500.0,30,2500.0,4.761904761904762
8a858fbd5ad1feb0015ad209895209a5,10000.0,13000.0,30,3000.0,23.076923076923077
8a858fc45c21da6f015c26afed6d0c03,10000.0,13000.0,30,3000.0,23.076923076923077
8a858fc75b90e6b5015b9b821b06328c,10000.0,13000.0,30,3000.0,23.076923076923077
8a858fcd5bd42c30015bd4c4a81b4025,10000.0,13000.0,30,3000.0,23.076923076923077
8a858fd75bb62bbe015bbdabe1721000,30000.0,34500.0,30,4500.0,13.043478260869565
8a858fdb5d19348a015d1cc7eb0e4d20,10000.0,11500.0,15,1500.0,13.043478260869565
8a858fe758dc437a0158fd72d384604e,10000.0,11500.0,15,1500.0,13.043478260869565
8a858ff55b5d377b015b5d42285f0fed,20000.0,24500.0,30,4500.0,18.367346938775512
8a85896653e196390153e1fc6af61411,10000.0,13000.0,30,3000.0,23.076923076923077
8a858e225c404292015c583027e72e02,10000.0,13000.0,30,3000.0,23.076923076923077
8a858f965bb63a25015bbb332f6f7592,20000.0,24500.0,30,4500.0,18.367346938775512
8a858f995a4762a5015a476f8c700bb8,20000.0,24500.0,30,4500.0,18.367346938775512
8a858fa25be814a2015be81e409d0a14,10000.0,13000.0,30,3000.0,23.076923076923077
8a858fa95c695f85015c6ad88de2572d,10000.0,11500.0,15,1500.0,13.043478260869565
8a858faf5679a838015692cc16b01ce1,10000.0,13000.0,30,3000.0,23.076923076923077
8a858fb959976ce00159a0c2d6453d0c,10000.0,11500.0,15,1500.0,13.043478260869565
8a858fc15b68ba6a015b6bb340945999,15000.0,16687.5,15,1687.5,10.112359550561797
8a858fcb5bab1fda015bae1de6d35266,30000.0,34500.0,30,4500.0,13.043478260869565
8a858fd05bfd7d3c015c025a5aa05908,10000.0,11500.0,15,1500.0,13.043478260869565
8a858fd85b685607015b7d3304aa2ff4,10000.0,13000.0,30,3000.0,23.076923076923077
8a858fe45a8360a7015a837d5be20d9b,25000.0,28750.0,30,3750.0,13.043478260869565
8a858fec5c169ff0015c16a935bc04b2,20000.0,24500.0,30,4500.0,18.367346938775512
8a858ff55b444a8c015b47b51e0e78f9,20000.0,24500.0,30,4500.0,18.367346938775512
8a8588ae53f1cb7c0153ffc5afb330b0,10000.0,13000.0,30,3000.0,23.076923076923077
8a858e2c5cc64f70015cc83a050e57d2,10000.0,13000.0,30,3000.0,23.076923076923077
8a858e7d595026f8015959f2dcd67106,10000.0,13000.0,30,3000.0,23.076923076923077
8a858ec75bfd77c4015bfda261b10b09,10000.0,13000.0,30,3000.0,23.076923076923077
8a858f085a477386015a47fb049e49ca,10000.0,11500.0,15,1500.0,13.043478260869565
8a858f3b5c1c5a08015c1d0f431230ad,10000.0,13000.0,30,3000.0,23.076923076923077
8a858f7d5cf9aef9015cfdca34b13c79,10000.0,11500.0,15,1500.0,13.043478260869565
8a858faa56dffac60156ecc553892ca9,40000.0,44000.0,30,4000.0,9.090909090909092
8a858fd75bb62bbe015bc03ff81245f7,10000.0,13000.0,30,3000.0,23.076923076923077
8a858fff57d1af5d0157dc5a2dfc44bc,10000.0,13000.0,30,3000.0,23.076923076923077
8a85886e54beabf90154bf4062f42d84,40000.0,44000.0,30,4000.0,9.090909090909092
8a85891e53ad0e6b0153bdec607d1d0c,30000.0,33000.0,30,3000.0,9.090909090909092
8a8589a453bc422d0153c3b0afc75159,10000.0,13000.0,30,3000.0,23.076923076923077
8a8589d7548fb3a8015494fcc5c34ab3,10000.0,11500.0,15,1500.0,13.043478260869565
8a858e035693e0290156a30b341d7026,40000.0,48000.0,60,8000.0,16.666666666666664
8a858e105bd92644015bdb6b69395d10,10000.0,13000.0,30,3000.0,23.076923076923077
8a858e16562dbf18015631258ed16411,10000.0,13000.0,30,3000.0,23.076923076923077
8a858e245a5c008c015a5c266238148c,20000.0,24500.0,30,4500.0,18.367346938775512
8a858e2e5bb57a37015bbe3c1af53cac,20000.0,24500.0,30,4500.0,18.367346938775512
8a858e3957d7ca4e0157dd41757b30dd,10000.0,13000.0,30,3000.0,23.076923076923077
8a858e455c1bf763015c1e4b3fcd7b98,10000.0,13000.0,30,3000.0,23.076923076923077
8a858e535bab293b015babc929a521d1,10000.0,13000.0,30,3000.0,23.076923076923077
8a858e5b5bd99460015bdf2c189d392a,10000.0,13000.0,30,3000.0,23.076923076923077
8a858e645591c24b0155a059b3f27431,10000.0,13000.0,30,3000.0,23.076923076923077
8a858e6a5bfd4b54015c0d136472048e,10000.0,11500.0,15,1500.0,13.043478260869565
8a858e6f5cd5e874015cd6d7e2af36ad,10000.0,13000.0,30,3000.0,23.076923076923077
8a858e7855113fb7015522e6b858084b,40000.0,48000.0,60,8000.0,16.666666666666664
8a858e7c5c78b1ff015c796688235b84,10000.0,13000.0,30,3000.0,23.076923076923077
8a858e875b910dfe015ba4a5adbe3ea5,20000.0,24500.0,30,4500.0,18.367346938775512
8a858e9059ff9e79015a0246bf7c4f02,20000.0,24500.0,30,4500.0,18.367346938775512
8a858e935cedfe55015cee71530e4d2c,10000.0,13000.0,30,3000.0,23.076923076923077
8a858e9b5a69f076015a69fd874304e1,10000.0,11500.0,15,1500.0,13.043478260869565
8a858ea3556609560155775d89496cd5,10000.0,13000.0,30,3000.0,23.076923076923077
8a858eac5b3ece95015b3f17c44d57ff,20000.0,24500.0,30,4500.0,18.367346938775512
8a858eba5b681df4015b6e0c99d3697f,20000.0,23000.0,30,3000.0,13.043478260869565
8a858ec25a4d1d16015a5004af0d4d20,20000.0,22250.0,15,2250.0,10.112359550561797
8a858ece5cd05041015cd1aaf05e0329,10000.0,13000.0,30,3000.0,23.076923076923077
8a858ed759ffb4d1015a02d41aa95acf,10000.0,11500.0,15,1500.0,13.043478260869565
8a858ee0560bc07701560d3774b0663c,10000.0,11500.0,15,1500.0,13.043478260869565
8a858ee55cb156e6015cb65fb1926ae0,10000.0,13000.0,30,3000.0,23.076923076923077
8a858eef55548905015569ca99fe1368,20000.0,24500.0,30,4500.0,18.367346938775512
8a858f00590ac4e70159170bde1b1880,10000.0,13000.0,30,3000.0,23.076923076923077
8a858f055c831d5b015c838085fc29f5,10000.0,11500.0,15,1500.0,13.043478260869565
8a858f0b5c1a493e015c1ab9b7c82a38,10000.0,13000.0,30,3000.0,23.076923076923077
8a858f185d1daff6015d227c61832b3e,10000.0,13000.0,30,3000.0,23.076923076923077
8a858e5c5c361f7d015c3970b6676146,10000.0,13000.0,30,3000.0,23.076923076923077
8a858ed55c63db54015c688ccdec0996,10000.0,13000.0,30,3000.0,23.076923076923077
8a858f285c7d70a4015c7dd9108348aa,20000.0,24000.0,30,4000.0,16.666666666666664
8a858f5e5566567d01556f39a8da6f7a,30000.0,33000.0,30,3000.0,9.090909090909092
8a858fc15b68ba6a015b6b094b622d76,10000.0,11500.0,15,1500.0,13.043478260869565
8a85880353acff880153b4d9bf104630,40000.0,48000.0,60,8000.0,16.666666666666664
8a8588dc536a141301537b3f489b0501,10000.0,13000.0,30,3000.0,23.076923076923077
8a858928548fb121015496238670164a,10000.0,13000.0,30,3000.0,23.076923076923077
8a8589595384a85301538ab9e183018a,20000.0,24500.0,30,4500.0,18.367346938775512
8a8589a053acc39e0153b217f3d031cb,30000.0,33000.0,30,3000.0,9.090909090909092
8a8589b953bc23f70153cf2e6d442c45,30000.0,39000.0,60,9000.0,23.076923076923077
8a858e0256b781d80156c6df35664c92,40000.0,44000.0,30,4000.0,9.090909090909092
8a858e0a565e71c40156652b73613d66,10000.0,13000.0,30,3000.0,23.076923076923077
8a858e0f5c45466f015c5469454d1227,10000.0,13000.0,30,3000.0,23.076923076923077
8a858e195b90e512015b99fbb1dc677a,10000.0,13000.0,30,3000.0,23.076923076923077
8a858e205c21d53a015c2b38026238b9,10000.0,13000.0,30,3000.0,23.076923076923077
8a858e245c214660015c3397e4db389a,10000.0,11500.0,15,1500.0,13.043478260869565
8a858e345a13cc50015a181a44d8023e,10000.0,13000.0,30,3000.0,23.076923076923077
8a858e3e5b3ee747015b3f0a08cb34f8,30000.0,34500.0,30,4500.0,13.043478260869565
8a858e4f58b9f0b40158d31e17fc2a7e,30000.0,34500.0,30,4500.0,13.043478260869565
8a858e5a5be99e1c015be9e56ea00fde,10000.0,11500.0,15,1500.0,13.043478260869565
8a858e685acda506015acee39e45493b,10000.0,11500.0,15,1500.0,13.043478260869565
8a858e6c5c88d145015c92c49dec0023,10000.0,13000.0,30,3000.0,23.076923076923077
8a858e775c362114015c3b23d88c3266,10000.0,13000.0,30,3000.0,23.076923076923077
8a858e875b910dfe015b9b598dfc49c5,20000.0,24500.0,30,4500.0,18.367346938775512
8a858e8d56b784480156c16a09706bd5,30000.0,34500.0,30,4500.0,13.043478260869565
8a858e935b496584015b53d101793fbe,10000.0,13000.0,30,3000.0,23.076923076923077
8a858ea35a5b46ec015a5d1596805e48,20000.0,22250.0,15,2250.0,10.112359550561797
8a858ea75cef5535015cf37324bc186a,10000.0,13000.0,30,3000.0,23.076923076923077
8a858eb456e0b94901570468c2e92846,10000.0,13000.0,30,3000.0,23.076923076923077
8a858eb95b8c2f6e015b900548676660,10000.0,12250.0,30,2250.0,18.367346938775512
8a858ecd5b81e1a6015b823c01ee2725,20000.0,24500.0,30,4500.0,18.367346938775512
8a858eda552adcc201553deed53a2493,40000.0,44000.0,30,4000.0,9.090909090909092
8a858ede5ca210f0015ca340de706114,10000.0,11500.0,15,1500.0,13.043478260869565
8a858ee45a1e6afb015a22a2e525677b,10000.0,13000.0,30,3000.0,23.076923076923077
8a858ee755a0c84a0155bec1d8244afe,30000.0,34500.0,30,4500.0,13.043478260869565
8a858ef25c8393f8015c869c9c1265c1,10000.0,13000.0,30,3000.0,23.076923076923077
8a858f0456511c94015651febebc3c0d,40000.0,44000.0,30,4000.0,9.090909090909092
8a858f1f5c59cd91015c5b12c9e4715c,10000.0,13000.0,30,3000.0,23.076923076923077
8a858f295ca6f581015ca77afccb5d6d,10000.0,11500.0,15,1500.0,13.043478260869565
8a858f305c8dd672015c970cc60d3014,10000.0,13000.0,30,3000.0,23.076923076923077
8a858f3455a0d8070155a7d4ff5b3345,10000.0,13000.0,30,3000.0,23.076923076923077
8a858f4156939c3c015693a5a85504cb,20000.0,24500.0,30,4500.0,18.367346938775512
8a858f475afb66cd015afb7fd2d11ba5,10000.0,11500.0,15,1500.0,13.043478260869565
8a858f505ca7b434015cab8f6a696786,10000.0,13000.0,30,3000.0,23.076923076923077
8a858f565c3acb9d015c4455228962ad,20000.0,24500.0,30,4500.0,18.367346938775512
8a858f6057e2dba50157edb735e75aaf,10000.0,13000.0,30,3000.0,23.076923076923077
8a858f6a5d1e09b3015d227616690c90,10000.0,11500.0,15,1500.0,13.043478260869565
8a858f7959db5e8c0159df170d345379,10000.0,13000.0,30,3000.0,23.076923076923077
8a858f8f5bfd3cfa015c0c27b9167289,10000.0,13000.0,30,3000.0,23.076923076923077
8a858f965bb63a25015bc2ddf2577416,20000.0,24000.0,30,4000.0,16.666666666666664
8a858f9d5668e3f101566f169e355a6b,15000.0,18375.0,30,3375.0,18.367346938775512
8a858fa154e2912f0154e2f6b3da1e13,30000.0,34500.0,30,4500.0,13.043478260869565
8a858fa459e0a1340159ec74c24a744b,15000.0,18375.0,30,3375.0,18.367346938775512
8a858faf56939fea0156954f195d4ffb,40000.0,48000.0,60,8000.0,16.666666666666664
8a858fb65b2020b2015b205fe7a63993,20000.0,24500.0,30,4500.0,18.367346938775512
8a858fbf5b3a0b46015b3d3cf15c02dc,10000.0,13000.0,30,3000.0,23.076923076923077
8a858f1e5cc4bc81015cc548e1eb5206,10000.0,13000.0,30,3000.0,23.076923076923077
8a858f265cfa1a64015d0906c8d50f79,10000.0,13000.0,30,3000.0,23.076923076923077
8a858f2e5cd09481015cd4e1d27711f2,10000.0,13000.0,30,3000.0,23.076923076923077
8a858f365b2547f3015b2fab0f4f345b,30000.0,39000.0,60,9000.0,23.076923076923077
8a858f435aa9712e015aaa0bc4f46db1,20000.0,24500.0,30,4500.0,18.367346938775512
8a858f4c5bc9eb48015bcb86cee34584,10000.0,13000.0,30,3000.0,23.076923076923077
8a858f60560bc43d01562157abc56a88,40000.0,48000.0,60,8000.0,16.666666666666664
8a858f6c570f2d6601571e8ee2d02bde,30000.0,33999.9,30,3999.9000000000015,11.764446366018728
8a858f765c113fe5015c115c296e11f0,10000.0,13000.0,30,3000.0,23.076923076923077
8a858f8e5b8c34d3015b8e76dac7657b,10000.0,11500.0,15,1500.0,13.043478260869565
8a858f965c6950da015c7c383abc69c6,10000.0,11500.0,15,1500.0,13.043478260869565
8a858fa057e2a0a50157f1ffa5f228a0,10000.0,11125.0,15,1125.0,10.112359550561797
8a858fa25cfa127c015cfa25cc64082f,10000.0,13000.0,30,3000.0,23.076923076923077
8a858fa95b631878015b6361346f403a,10000.0,13000.0,30,3000.0,23.076923076923077
8a858fab5cd5e1a7015cdb58471a5314,10000.0,11500.0,15,1500.0,13.043478260869565
8a858faf5a28ca05015a2bb646ba4e30,30000.0,39000.0,60,9000.0,23.076923076923077
8a858fbd5cd6054a015ce40a0d000a54,10000.0,11500.0,15,1500.0,13.043478260869565
8a858fca5c35df2c015c38d68d546e8e,10000.0,13000.0,30,3000.0,23.076923076923077
8a858fd3552c756201553429f77a7bbd,10000.0,13000.0,30,3000.0,23.076923076923077
8a858fd55c45ba15015c4b43ba2327ed,20000.0,24500.0,30,4500.0,18.367346938775512
8a858fda5c3b0f1c015c3f39f2644e74,10000.0,13000.0,30,3000.0,23.076923076923077
8a858fe8555f401f0155656d56824aff,20000.0,24500.0,30,4500.0,18.367346938775512
8a858ff35acdd593015ad12db5593535,30000.0,34500.0,30,4500.0,13.043478260869565
8a858ffb5b350b52015b388c6bbe729a,20000.0,24500.0,30,4500.0,18.367346938775512
8a858e375b642efc015b660e6d034263,15000.0,18375.0,30,3375.0,18.367346938775512
8a858e7c5b15cf3b015b16ca44495b40,30000.0,34500.0,30,4500.0,13.043478260869565
8a858f005a04ae6e015a09ba8f581cce,10000.0,11500.0,15,1500.0,13.043478260869565
8a858f545c887b44015c8c53080868ac,10000.0,13000.0,30,3000.0,23.076923076923077
8a858f8d56e0c3a70156e40f165d6f7b,40000.0,48000.0,60,8000.0,16.666666666666664
8a858fe957a094e00157adc84aec6ec2,30000.0,39000.0,60,9000.0,23.076923076923077
8a1a1e7e4f707f8b014f797718316cad,30000.0,39000.0,60,9000.0,23.076923076923077
8a85888c548fb3d50154947fe59c32cf,50000.0,52500.0,30,2500.0,4.761904761904762
8a8588dd54a3ead30154ada314c44e09,30000.0,39000.0,60,9000.0,23.076923076923077
8a8588fd53f1099e015400dd349f073e,30000.0,34500.0,30,4500.0,13.043478260869565
8a858957536752f3015375a5f55e5eaa,10000.0,13000.0,30,3000.0,23.076923076923077
8a858e035693e0290156a25513ae35a6,30000.0,34500.0,30,4500.0,13.043478260869565
8a858e0b5cf4883c015cf56488eb4d41,10000.0,13000.0,30,3000.0,23.076923076923077
8a858e135cb22031015cb7f9700e06f8,10000.0,12500.0,30,2500.0,20.0
8a858e215afc0662015affe525c27d00,15000.0,16687.5,15,1687.5,10.112359550561797
8a858e245c214660015c2a00339953d3,10000.0,13000.0,30,3000.0,23.076923076923077
8a858e3654e2a8240154e72ee7022fb0,15000.0,18375.0,30,3375.0,18.367346938775512
8a858e4157e2d76b0157e9326ba54ec9,30000.0,39000.0,60,9000.0,23.076923076923077
8a858e4b5a94ae68015aa0a805c10a1a,10000.0,11500.0,15,1500.0,13.043478260869565
8a858e54577679a90157778168922c23,10000.0,13000.0,30,3000.0,23.076923076923077
8a858e6059e0a7080159eaed2c724220,10000.0,13000.0,30,3000.0,23.076923076923077
8a858e625c8d993a015ca08967f80999,10000.0,13000.0,30,3000.0,23.076923076923077
8a858e685c217d36015c223d219926a4,10000.0,13000.0,30,3000.0,23.076923076923077
8a858e6c5c88d145015c9caa6c0f328c,10000.0,13000.0,30,3000.0,23.076923076923077
8a858e705668e167015669c8cc67271a,40000.0,44000.0,30,4000.0,9.090909090909092
8a858e775b10631f015b106dec5e0758,10000.0,13000.0,30,3000.0,23.076923076923077
8a858e875b910dfe015b9ad5d2a2413d,10000.0,12500.0,30,2500.0,20.0
8a858e945631db2f01563585f92111a4,50000.0,55000.0,60,5000.0,9.090909090909092
8a858ea25bf369e4015bf72bd6e75e12,10000.0,11500.0,15,1500.0,13.043478260869565
8a858eac59b758220159b7901c69174c,30000.0,34500.0,30,4500.0,13.043478260869565
8a858eb4588604f701589b8ee6830979,10000.0,11500.0,30,1500.0,13.043478260869565
8a858ec358dc5c130158f43410ba2b2d,10000.0,13000.0,30,3000.0,23.076923076923077
8a858ec9590ad35d015923f4677d6f5e,20000.0,24500.0,30,4500.0,18.367346938775512
8a858ed55844707601584471dfe400a5,30000.0,34500.0,30,4500.0,13.043478260869565
8a858f4655ca643c0155ca7931a90537,10000.0,13000.0,30,3000.0,23.076923076923077
8a858f505c7e3a50015c81f70ee35ff5,10000.0,13000.0,30,3000.0,23.076923076923077
8a858f565b683b56015b6e9302a77dd1,10000.0,12500.0,30,2500.0,20.0
8a858f5c5ad7d927015adc131c314be0,20000.0,24500.0,30,4500.0,18.367346938775512
8a858f605b911d60015b9c7ded557f4b,10000.0,12250.0,30,2250.0,18.367346938775512
8a858f6b570f2de901570f6e5a85207e,40000.0,44000.0,30,4000.0,9.090909090909092
8a858f735922163501592c4f0de93a51,30000.0,34500.0,30,4500.0,13.043478260869565
8a858f7e5c213ef4015c2a793b4e005d,10000.0,13000.0,30,3000.0,23.076923076923077
8a858f8b57a6f4c20157adda48ff6235,20000.0,24500.0,30,4500.0,18.367346938775512
8a858f955775750801577ba5e370562e,30000.0,39000.0,60,9000.0,23.076923076923077
8a858f9a5c885f42015c8c56555f6071,10000.0,13000.0,30,3000.0,23.076923076923077
8a858fa05cf48427015cf841cd9a7973,10000.0,13000.0,30,3000.0,23.076923076923077
8a858fad5bf85d5e015bf8a88d381dd3,10000.0,13000.0,30,3000.0,23.076923076923077
8a858faf56939fea01569d6ff37c3e9d,60000.0,68100.0,90,8100.0,11.894273127753303
8a858fb4563228d2015646984d1d3f50,30000.0,34500.0,30,4500.0,13.043478260869565
8a858fbc594a495c0159650b0ede204b,30000.0,34500.0,30,4500.0,13.043478260869565
8a858fc55b2548dd015b28d40a9876fe,20000.0,24500.0,30,4500.0,18.367346938775512
8a858fcd56b9f22c0156c18d8e2d280f,10000.0,13000.0,30,3000.0,23.076923076923077
8a858fd05bfd7d3c015c01cafeeb3cc1,10000.0,13000.0,30,3000.0,23.076923076923077
8a858fd45a4260bc015a4651a647586f,20000.0,24500.0,30,4500.0,18.367346938775512
8a858fda56562f8f015658b4c484401f,40000.0,44000.0,30,4000.0,9.090909090909092
8a858fe756939bbb0156b1970aae339a,30000.0,34500.0,30,4500.0,13.043478260869565
8a858fee57005c96015703ab6c02708e,20000.0,24500.0,30,4500.0,18.367346938775512
8a858ff05b1ac77f015b1ada0c9e123b,20000.0,22250.0,15,2250.0,10.112359550561797
8a858ff55b444a8c015b4755aa3236bf,20000.0,24500.0,30,4500.0,18.367346938775512
8a858ffd5c8d343d015c9c30ed1b77f5,10000.0,11500.0,15,1500.0,13.043478260869565
8a858e045cd5b1d6015cdfdd2d7b1310,10000.0,13000.0,30,3000.0,23.076923076923077
8a858e395cb1d4d9015cbd121e2a20c7,10000.0,12500.0,30,2500.0,20.0
8a858e6a5bfd4b54015c05a75bed32ac,10000.0,13000.0,30,3000.0,23.076923076923077
8a858ea85d0e7ed2015d118961d67285,10000.0,11500.0,15,1500.0,13.043478260869565
8a858ede5ca210f0015ca65c957e7a59,10000.0,13000.0,30,3000.0,23.076923076923077
8a858f1f5c59cd91015c5e1125d80a5c,10000.0,13000.0,30,3000.0,23.076923076923077
8a858f985bee01cb015bf1a2b3cf6c6c,20000.0,24500.0,30,4500.0,18.367346938775512
8a858fc45c21da6f015c33c76537691b,10000.0,13000.0,30,3000.0,23.076923076923077
8a6b87fe4d56512d014d57af446e7ad0,10000.0,11500.0,15,1500.0,13.043478260869565
8a85886e54101890015410e5d5c83298,10000.0,11500.0,15,1500.0,13.043478260869565
8a85890253e2f1180153e60ece4201a1,30000.0,34500.0,30,4500.0,13.043478260869565
8a85895354a059690154be274bd235f2,30000.0,34500.0,30,4500.0,13.043478260869565
8a8589c253ace09b0153bdb04bbc192f,40000.0,48000.0,60,8000.0,16.666666666666664
8a858e035693e02901569ce8a75e0880,40000.0,44000.0,30,4000.0,9.090909090909092
8a858e0a5668e69c01567e19e7626d39,10000.0,11500.0,15,1500.0,13.043478260869565
8a858e105b434e9e015b437dbfab3920,10000.0,13000.0,30,3000.0,23.076923076923077
8a858e1b59fa11590159fa2239010639,30000.0,34500.0,30,4500.0,13.043478260869565
8a858e205c21d53a015c30d563282210,10000.0,13000.0,30,3000.0,23.076923076923077
8a858e255557edfe01556f9c8e4321ad,40000.0,44000.0,60,4000.0,9.090909090909092
8a858e345a04f20b015a0ee4dd6b1c38,30000.0,39000.0,60,9000.0,23.076923076923077
