customerid,loannumberprevious,loanamountprevious,totaldueprevious,termdaysprevious,datediffsecondsprevious
8a858ee45b39aa80015b3a963a7e6d35,1.0,100000000.0,115000000.0,15.0,3669.0
8a858ee45b39aa80015b3ae1004602fa,2.0,100000000.0,130000000.0,30.0,3631.0
8a858ee45b39aa80015b3b1a1d600f18,3.0,100000000.0,120000000.0,21.0,3612.2
8a858ee45b39aa80015b3b3933c2121e,4.5,187500000.0,212812500.0,18.75,3610.25
8a858ee45b39aa80015b3d2c44840c87,2.0,100000000.0,120000000.0,20.0,3607.6666666666665
8a858ee45b39aa80015b3d8b581e6281,2.0,100000000.0,115000000.0,15.0,3609.3333333333335
8a858ee45b62dadc015b62fedecd1b56,4.0,171428571.42857143,193428571.42857143,17.142857142857142,3608.4285714285716
8a858ee45b62dadc015b660294b5292e,2.0,100000000.0,130000000.0,30.0,3607.3333333333335
8a858ee45b8c041c015b8f54f49030ed,2.0,100000000.0,130000000.0,30.0,3608.3333333333335
8a858ee45b8c041c015b8fe6cc4f01d2,2.0,100000000.0,115000000.0,15.0,3612.6666666666665
8a858ee45beda286015befb09fca0d6f,1.0,100000000.0,115000000.0,15.0,3608.0
8a858ee55830c4b901583188b0290def,5.0,177777777.7777778,212111111.1111111,28.333333333333332,5438.888888888889
8a858ee55830c4b90158337542ab18a1,3.0,100000000.0,130000000.0,30.0,3610.6
8a858ee55830c4b90158341898b03594,4.5,162500000.0,198250000.0,30.0,3718.5
8a858ee55c830000015c8307702b03dc,1.0,100000000.0,130000000.0,30.0,3668.0
8a858ee55c830000015c84c6a8681828,1.0,100000000.0,130000000.0,30.0,3669.0
8a858ee55c830000015c867880563fc3,1.0,100000000.0,115000000.0,15.0,3669.0
8a858ee55c830000015c873225d318ba,1.0,100000000.0,130000000.0,30.0,3607.0
8a858ee55cb156e6015cb4b3c2271dc0,1.0,100000000.0,130000000.0,30.0,3671.0
8a858ee55cb156e6015cb63f19146515,1.0,100000000.0,115000000.0,15.0,3669.0
8a858ee55cb156e6015cb650b14467f0,1.0,100000000.0,130000000.0,30.0,3611.0
8a858ee55cb156e6015cb65fb1926ae0,1.0,100000000.0,130000000.0,30.0,3668.0
8a858ee55cb156e6015cb66be8d56d5f,1.0,100000000.0,130000000.0,30.0,3608.0
8a858ee55cb156e6015cbb32a2cf1f7b,1.0,100000000.0,115000000.0,15.0,3669.0
8a858ee55cb156e6015cbb9fb27c2ad1,1.0,100000000.0,130000000.0,30.0,7199.0
8a858ee55cb156e6015cbc1bccd03c5d,1.0,100000000.0,115000000.0,15.0,3668.0
8a858ee55cb156e6015cbc9977ac4911,1.0,100000000.0,115000000.0,15.0,3668.0
8a858ee55cb156e6015cbd3d5e3555c2,1.0,100000000.0,115000000.0,15.0,3668.0
8a858ee55cb156e6015cbf58b7d50810,1.0,100000000.0,115000000.0,15.0,3668.0
8a858ee55cb156e6015cbfb990b0329c,1.0,100000000.0,130000000.0,30.0,3669.0
8a858ee55cb156e6015cc0454bef7c77,1.0,100000000.0,115000000.0,15.0,3616.0
8a858ee55cb156e6015cc1111a7b6f79,1.0,100000000.0,130000000.0,30.0,3668.0
8a858ee55cb156e6015cc16bd9852bb8,1.0,100000000.0,130000000.0,30.0,3668.0
8a858ee55cb156e6015cc2a0644b7078,1.0,100000000.0,115000000.0,15.0,3668.0
8a858ee55cb156e6015cc47b68eb2533,1.0,100000000.0,130000000.0,30.0,3670.0
8a858ee55cb156e6015cc4b89a14412a,1.0,100000000.0,130000000.0,30.0,3668.0
8a858ee65a8401a1015a8447d2ac1cf2,3.0,140000000.0,176000000.0,30.0,3620.2
8a858ee65ba51327015ba51f11220393,2.0,100000000.0,130000000.0,30.0,3843.0
8a858ee65be8d42d015be8ed0ebb0f5f,1.5,100000000.0,130000000.0,30.0,3637.0
8a858ee65be8d42d015be90352a8166d,1.5,100000000.0,130000000.0,30.0,3608.0
8a858ee65be8d42d015be92609c12873,1.5,100000000.0,130000000.0,30.0,3610.0
8a858ee65be8d42d015be94985db334b,1.5,100000000.0,115000000.0,15.0,3616.0
8a858ee65be8d42d015bea072bee5936,2.0,100000000.0,125000000.0,25.0,3608.0
8a858ee65be8d42d015beb69b0bc72aa,1.0,100000000.0,115000000.0,15.0,3608.0
8a858ee65be8d42d015bec21e37e1f59,1.0,100000000.0,130000000.0,30.0,3667.0
8a858ee65be8d42d015bec93bd4c5303,2.0,133333333.33333333,163333333.33333334,25.0,3627.0
8a858ee755a0c84a0155a3b5a9ab2308,5.0,100000000.0,115000000.0,15.0,3617.1111111111113
8a858ee755a0c84a0155a77bd775235f,3.0,100000000.0,124000000.0,24.0,3619.2
8a858ee755a0c84a0155a8265e0e2b10,1.0,100000000.0,130000000.0,30.0,3616.0
8a858ee755a0c84a0155b50a08352311,5.0,177777777.7777778,214555555.55555555,31.666666666666668,5698.777777777777
8a858ee755a0c84a0155b7028fea49b6,5.5,220000000.0,266300000.0,37.5,3686.7
8a858ee755a0c84a0155b9c44fbe72c9,1.0,100000000.0,130000000.0,30.0,3607.0
8a858ee755a0c84a0155bd6f241f4319,1.5,100000000.0,122500000.0,22.5,3610.5
8a858ee755a0c84a0155bec1d8244afe,4.0,200000000.0,244000000.0,32.142857142857146,3614.5714285714284
8a858ee755a0c84a0155bf1b6a02583e,4.5,100000000.0,126250000.0,26.25,3618.0
8a858ee755a0c84a0155bfe660ea0bcc,4.5,112500000.0,138687500.0,28.125,3623.75
8a858ee755a0c84a0155c0c075543408,8.0,198666666.66666666,223900000.0,20.0,3613.6666666666665
8a858ee755a0c84a0155c428789463bc,8.0,260000000.0,289208333.3333333,22.0,3610.3333333333335
8a858ee758a4dfbc0158a5b0d9db0be8,4.5,187500000.0,232750000.0,37.5,3608.875
8a858ee758a4dfbc0158ab94693037fd,5.0,200000000.0,232111111.1111111,25.0,3615.8888888888887
8a858ee758a4dfbc0158b0eba61a2541,1.0,100000000.0,115000000.0,15.0,3613.0
8a858ee758b4c54a0158b7169a3f41cb,2.0,100000000.0,130000000.0,30.0,3613.3333333333335
8a858ee758b4c54a0158b7b47c784cda,5.5,205000000.0,241800000.0,31.5,3614.6
8a858ee758b4c54a0158cafdc6c6740f,3.5,150000000.0,186333333.33333334,30.0,3609.1666666666665
8a858ee758b4c54a0158d307cc1d21ef,6.5,250000000.0,282166666.6666667,25.0,3608.0833333333335
8a858ee758b4c54a0158d3914a3840b8,3.5,133333333.33333333,166000000.0,30.0,3608.6666666666665
8a858ee75a191ef8015a19ffa6b762f0,1.0,100000000.0,115000000.0,15.0,3615.0
8a858ee75a1db75f015a1df3eb031cf7,2.5,100000000.0,121562500.0,22.5,3610.75
8a858ee75a6156c0015a61eb99363c54,1.0,100000000.0,130000000.0,30.0,3614.0
8a858ee75a6156c0015a635f394a5f79,3.5,150000000.0,185500000.0,30.0,3609.8333333333335
8a858ee75afc09f4015aff3cdad86a6f,2.0,100000000.0,130000000.0,30.0,3607.6666666666665
8a858ee75afc09f4015affcf7ccf4a2b,3.5,133333333.33333333,158958333.33333334,22.5,3608.1666666666665
8a858ee75afc09f4015b003afc7010b1,3.5,141666666.66666666,159479166.66666666,15.0,3610.3333333333335
8a858ee75afc09f4015b01127fe924ad,4.0,200000000.0,227714142.85714287,21.428571428571427,3607.5714285714284
8a858ee85aa98890015aaabaf01461b8,4.5,175000000.0,196312375.0,18.75,3621.75
8a858ee85c7da7c5015c7e197b7d3b74,1.0,100000000.0,130000000.0,30.0,3616.0
8a858ee85cf400f5015cf44ab1c42d5c,1.0,100000000.0,130000000.0,30.0,3668.0
8a858ee9587f44aa01588138339b0769,3.0,100000000.0,130000000.0,30.0,3621.8
8a858ee9587f44aa0158819464010aa4,5.5,210000000.0,239900000.0,22.5,3614.7
8a858ee958860456015896a4c2e3228c,1.5,100000000.0,115000000.0,15.0,3665.5
8a858eea5a232d51015a2452529c1455,6.0,127272727.27272727,143818181.8181818,16.363636363636363,3607.3636363636365
8a858eea5a232d51015a249796171e39,1.0,100000000.0,130000000.0,30.0,3610.0
8a858eea5a232d51015a24ed254c22de,2.5,125000000.0,158750000.0,30.0,3625.0
8a858eea5a28c38d015a2e1c849c2e82,3.5,150000000.0,181333333.33333334,25.0,3617.3333333333335
8a858eea5a854c79015a856b30d10f99,3.0,140000000.0,168500000.0,24.0,3620.2
8a858eea5c82f136015c82f59f3201c7,1.0,100000000.0,115000000.0,15.0,3668.0
8a858eea5d1d99d3015d21a1ab3c17ff,1.0,100000000.0,130000000.0,30.0,3613.0
8a858eea5d1d99d3015d2729731b142b,1.0,100000000.0,115000000.0,15.0,3670.0
8a858eea5d1d99d3015d27a2a7f62335,1.0,100000000.0,130000000.0,30.0,3620.0
8a858eea5d1d99d3015d2cbec08b2a24,1.0,100000000.0,130000000.0,30.0,3671.0
8a858eec5aaf010c015ab23a55167a3a,4.5,181250000.0,211093750.0,24.375,3614.0
8a858eec5aaf010c015ab38e3e383120,2.0,100000000.0,125000000.0,25.0,3648.0
8a858eec5ca21dcb015ca2493dee1e2d,1.0,100000000.0,130000000.0,30.0,3668.0
8a858eec5ca21dcb015ca3824cdb63b2,1.5,100000000.0,122500000.0,22.5,3639.0
8a858eec5ca21dcb015ca463b66a6f36,1.0,100000000.0,130000000.0,30.0,3669.0
8a858eec5d4232a5015d4623cd0a048b,1.0,100000000.0,115000000.0,15.0,3669.0
8a858eec5d4232a5015d4fbcfe6414ea,1.0,100000000.0,130000000.0,30.0,3669.0
8a858eed5756fb0e0157576dda0129e5,2.5,100000000.0,118750000.0,18.75,3623.75
8a858eed5756fb0e015758826c1076d8,5.0,177777777.7777778,222111111.1111111,35.0,3616.222222222222
8a858eed5756fb0e01575e24e900478d,2.5,125000000.0,158750000.0,30.0,23859.25
8a858eed5756fb0e01576bf110494f12,1.5,100000000.0,130000000.0,30.0,3610.5
8a858eed5a42df95015a435ce1762491,1.5,100000000.0,130000000.0,30.0,3631.5
8a858eed5a42df95015a45e2fcac6aa9,3.0,140000000.0,176000000.0,30.0,3620.0
8a858eed5a42df95015a45ef0d86723f,2.5,100000000.0,130000000.0,30.0,3609.0
8a858eed5a42df95015a467239f13ec5,3.0,140000000.0,167000000.0,21.0,3619.4
8a858eed5a476a3c015a47967d2e18f3,1.5,100000000.0,115000000.0,15.0,3637.5
8a858eed5a476a3c015a47c534cb305d,3.0,130000000.0,154750000.0,21.0,3619.8
8a858eed5a476a3c015a48d4049172e3,1.0,100000000.0,130000000.0,30.0,3670.0
8a858eed5a476a3c015a4b0017914175,4.0,157142857.14285713,183357142.85714287,21.428571428571427,3616.0
8a858eed5a476a3c015a4b5cd1cc7a5c,4.0,150000000.0,170089285.7142857,17.142857142857142,3615.4285714285716
8a858eed5af07cc4015af0cc483126df,3.5,133333333.33333333,149416666.66666666,17.5,3607.1666666666665
8a858eed5af07cc4015af10da7565173,2.5,125000000.0,158750000.0,30.0,3610.25
8a858eee58727169015873e03f24718a,7.5,257142857.14285713,287214285.71428573,22.5,3616.5714285714284
8a858eee5872716901587644c4391794,4.0,150000000.0,173000000.0,19.285714285714285,3616.8571428571427
8a858eee58727169015877060b15540c,4.5,162500000.0,197375000.0,28.125,3617.0
8a858eee5872716901587b2be55c4193,3.5,133333333.33333333,165916666.66666666,30.0,3618.1666666666665
8a858eee58c2b6220158c4d7791c1a49,3.5,150000000.0,175083333.33333334,20.0,3628.3333333333335
8a858eee58c2b6220158cf02650a326d,5.5,195000000.0,226750000.0,27.0,3620.4
8a858eef55548905015554a9578505d4,2.5,100000000.0,130000000.0,30.0,3613.75
8a858eef5554890501555868a7475f44,4.0,114285714.28571428,131892857.14285715,17.142857142857142,3625.1428571428573
8a858eef5554890501555f67fb433a28,6.0,227272727.27272728,269000000.0,35.45454545454545,3609.818181818182
8a858eef555489050155675e193f77f7,4.0,100000000.0,118750000.0,19.285714285714285,3614.0
8a858eef55548905015569ca99fe1368,4.0,128571428.57142857,162857142.85714287,30.0,5133.857142857143
8a858eef5554890501556a2471a71e26,3.5,100000000.0,120000000.0,20.0,3617.1666666666665
8a858eef5554890501556cf996a2495a,5.0,97777777.77777778,118777777.77777778,21.666666666666668,3608.777777777778
8a858eef5554890501556d6c58e46b34,2.5,120000000.0,144500000.0,26.25,3608.25
8a858eef5554890501556dcff6f9065f,4.0,157142857.14285713,181857142.85714287,19.285714285714285,8530.714285714286
8a858eef55548905015572bde55a59e3,2.5,100000000.0,130000000.0,30.0,3610.75
8a858eef55548905015572d00b966315,2.5,150000000.0,168750000.0,15.0,3608.5
8a858eef5554890501557311a4ae79d6,3.5,100000000.0,130000000.0,30.0,3616.5
8a858eef55548905015574ae2dcb526f,7.0,164615384.6153846,187096153.84615386,21.923076923076923,3610.0
8a858ef05c63d3b5015c6493de755e63,1.0,100000000.0,130000000.0,30.0,3668.0
8a858ef05c63d3b5015c6586a32e0c77,1.0,100000000.0,130000000.0,30.0,3615.0
8a858ef05d0edf64015d12894b9a4f4b,1.0,100000000.0,115000000.0,15.0,3621.0
8a858ef255c55fd60155c738de611535,7.0,230769230.76923078,264307615.3846154,25.384615384615383,3610.5384615384614
8a858ef255c55fd60155c8f865611d5e,2.0,100000000.0,130000000.0,30.0,3613.0
8a858ef255c55fd60155d8c4b6db454f,1.0,100000000.0,130000000.0,30.0,3608.0
8a858ef255c55fd60155d8d393c94853,7.5,221428571.42857143,255571428.57142857,28.928571428571427,3614.214285714286
8a858ef255c55fd60155d8d5a18048fb,5.5,260000000.0,315900000.0,45.0,3618.2
8a858ef255c55fd60155daa40f514312,1.0,100000000.0,115000000.0,15.0,3612.0
8a858ef258d4a48b0158d59498152dd8,5.0,155555555.55555555,177111111.1111111,18.333333333333332,3609.1111111111113
8a858ef258d4a48b0158dac227745fc0,1.5,100000000.0,122500000.0,22.5,3608.5
8a858ef258d4a48b0158e24adc722829,4.5,200000000.0,240500000.0,33.75,3615.5
8a858ef258d4a48b0158e998c5794c1c,4.0,171428571.42857143,205857142.85714287,27.857142857142858,3608.8571428571427
8a858ef258d4a48b0158e9fb404a4f72,2.0,100000000.0,115000000.0,15.0,3611.6666666666665
8a858ef25c8393f8015c83e086201108,1.0,100000000.0,130000000.0,30.0,3668.0
8a858ef25c8393f8015c83fa6fe71cbc,1.0,100000000.0,130000000.0,30.0,3668.0
8a858ef25c8393f8015c863b8c0549f7,1.5,100000000.0,122500000.0,22.5,3637.0
8a858ef25c8393f8015c86783932595b,1.0,100000000.0,130000000.0,30.0,3670.0
8a858ef25c8393f8015c869c9c1265c1,1.0,100000000.0,130000000.0,30.0,3668.0
8a858ef25c8393f8015c873e2c443d27,1.0,100000000.0,130000000.0,30.0,3667.0
8a858ef25c8393f8015c87a580106a78,1.5,100000000.0,130000000.0,30.0,3637.0
8a858ef25cd0c652015cd2107ef43653,1.0,100000000.0,130000000.0,30.0,3669.0
8a858ef25cd0c652015cd3abedd55ac6,1.0,100000000.0,130000000.0,30.0,3613.0
8a858ef25cd0c652015cd46515a128be,1.0,100000000.0,130000000.0,30.0,3667.0
8a858ef25cd0c652015cd4677dc72a89,1.0,100000000.0,130000000.0,30.0,3668.0
8a858ef358d4a48e0158d50224cb12c5,4.0,128571428.57142857,157321428.57142857,27.857142857142858,3609.0
8a858ef358d4a48e0158e97fe129792e,2.0,100000000.0,130000000.0,30.0,3609.0
8a858ef358d4a48e0158ee3dafd51a43,6.5,158333333.33333334,178625000.0,17.5,3608.3333333333335
8a858ef358d4a48e0158f275638d3eae,5.5,220000000.0,247400000.0,21.0,3611.8
8a858ef35d0cff86015d0d51923d2548,1.0,100000000.0,115000000.0,15.0,3616.0
8a858ef458d4a52e0158d858eb5d6456,3.0,140000000.0,162500000.0,18.0,3609.2
8a858ef458d4a52e0158f30caade579c,6.0,254545454.54545453,285727272.72727275,23.181818181818183,5850.272727272727
8a858ef458d4a52e0158f7a7f43b294b,1.0,100000000.0,130000000.0,30.0,6877.0
8a858ef4598857710159898caf3b44f8,1.5,100000000.0,130000000.0,30.0,3612.5
8a858ef45bcf0c76015bcf1a864d0462,3.5,150000000.0,168750000.0,15.0,3607.3333333333335
8a858ef45bcf0c76015bd27a6eed6adc,2.0,100000000.0,130000000.0,30.0,3614.0
8a858ef45be99ccb015bea1e47041821,1.0,100000000.0,130000000.0,30.0,3615.0
8a858ef45be99ccb015bebccaa063f88,2.0,100000000.0,130000000.0,30.0,3609.3333333333335
8a858ef45be99ccb015bec00e8ff5383,1.5,100000000.0,130000000.0,30.0,3606.5
8a858ef45be99ccb015bec641b5203ce,1.5,100000000.0,122500000.0,22.5,3609.5
8a858ef45cd09b8c015cd4d82f22728d,1.0,100000000.0,130000000.0,30.0,3668.0
8a858ef55a46c7c8015a471ac5753f02,3.5,133333333.33333333,150208333.33333334,15.0,3608.0
8a858ef55a46c7c8015a47574114741c,2.0,100000000.0,130000000.0,30.0,3610.0
8a858ef7597cf4c501597e2416f907aa,4.0,214285714.2857143,249285714.2857143,27.857142857142858,3610.285714285714
8a858ef7597cf4c5015982645c3773d3,2.5,100000000.0,130000000.0,30.0,3608.0
8a858ef7598334a2015983e07e9e3a2d,4.0,171428571.42857143,199357142.85714287,21.428571428571427,3607.285714285714
8a858ef7599330e0015993a222542644,3.5,100000000.0,113125000.0,15.0,3607.1666666666665
8a858ef7599330e0015993c3e1af2ecc,3.5,100000000.0,130000000.0,30.0,3608.1666666666665
8a858ef75997d0180159a695b01e2c4c,2.5,125000000.0,158750000.0,30.0,3621.75
8a858ef759ffbd8a0159ffea48b311e8,3.0,140000000.0,174600000.0,30.0,3610.2
8a858ef75b43fc73015b44be6f14622d,1.0,100000000.0,130000000.0,30.0,3669.0
8a858ef85a613c85015a64b7deef076c,3.0,140000000.0,165500000.0,21.0,3619.4
8a858ef85a613c85015a65f7d2321d4f,3.0,110000000.0,124625000.0,15.0,3620.0
8a858ef85a613c85015a6645c8f248dc,2.0,100000000.0,130000000.0,30.0,3630.3333333333335
8a858ef85a613c85015a684e546a4e82,1.5,100000000.0,115000000.0,15.0,3636.0
8a858ef85cf93896015cf996a0a53980,1.0,100000000.0,115000000.0,15.0,3671.0
8a858ef85cf9e152015cfa4236fd2670,1.0,100000000.0,115000000.0,15.0,3617.0
8a858ef85cf9e152015d00323c5f540e,1.0,100000000.0,130000000.0,30.0,3668.0
8a858ef85cf9e152015d046af64c145f,1.0,100000000.0,115000000.0,15.0,3616.0
8a858ef85cf9e152015d04fcfbc31f17,1.0,100000000.0,115000000.0,15.0,3616.0
8a858ef85cf9e152015d08e74fc66452,1.0,100000000.0,115000000.0,15.0,3677.0
8a858ef957365d52015751a2082e3103,5.5,180000000.0,214600000.0,28.5,3609.9
8a858ef95bf799a0015bf7ad8a020a28,2.0,100000000.0,125000000.0,25.0,3607.6666666666665
8a858ef95cf5154a015cf659212d26ce,1.0,100000000.0,115000000.0,15.0,3669.0
8a858efa5b444739015b44d221873c11,1.5,100000000.0,130000000.0,30.0,3610.5
8a858efa5b444739015b47adb9a25de1,3.0,110000000.0,131375000.0,21.0,3607.4
8a858efa5c646292015c67ef45cb096c,1.0,100000000.0,115000000.0,15.0,3616.0
8a858efa5c646292015c72dba8c02e37,1.0,100000000.0,130000000.0,30.0,3668.0
8a858efa5c646292015c7398b96b4251,1.5,100000000.0,115000000.0,15.0,3611.0
8a858efa5c646292015c784893a301ed,1.0,100000000.0,115000000.0,15.0,3669.0
8a858efa5c646292015c789e1aa9260a,1.0,100000000.0,115000000.0,15.0,3614.0
8a858efb54ccb4820154cd9a41672ee0,4.0,114285714.28571428,145428571.42857143,30.0,3634.0
8a858efb54ccb4820154cd9bf5382fba,6.0,172727272.72727272,205454545.45454547,28.636363636363637,6514.636363636364
8a858efb54ccb4820154cdc92e2239fc,5.0,150000000.0,186277777.7777778,30.0,3622.6666666666665
8a858efd5b39cf3d015b39dc39b20bc7,2.0,100000000.0,125000000.0,25.0,3609.0
8a858efd5b39cf3d015b3a347f8a469f,1.0,100000000.0,115000000.0,15.0,3668.0
8a858efd5b39cf3d015b3abcd18774ef,2.0,100000000.0,125000000.0,25.0,3610.6666666666665
8a858efd5b39cf3d015b3cb3b3882cc7,3.5,150000000.0,168750000.0,15.0,3607.5
8a858efd5ca70688015ca7128fa305bd,1.0,100000000.0,130000000.0,30.0,3668.0
8a858efd5ca70688015ca7ead745627c,1.0,100000000.0,115000000.0,15.0,3668.0
8a858efd5ca70688015caa9a7fda3370,1.0,100000000.0,130000000.0,30.0,3668.0
8a858efd5ca70688015caae5f9275628,1.0,100000000.0,130000000.0,30.0,3669.0
8a858efd5ca70688015cabd1f1e94b55,1.0,100000000.0,115000000.0,15.0,3668.0
8a858efe5a408737015a411807b52fef,3.5,150000000.0,181333333.33333334,25.0,3609.1666666666665
8a858efe5bca0a81015bca60dfdc14bb,1.0,100000000.0,115000000.0,15.0,3608.0
8a858efe5bca0a81015bcafa92f72787,1.5,100000000.0,130000000.0,30.0,4140.0
8a858efe5bca0a81015bcb07db2929c0,1.5,100000000.0,130000000.0,30.0,3608.0
8a858efe5bca0a81015bcd3ec30c6022,2.0,100000000.0,115000000.0,15.0,4496.0
8a858efe5bf7bae7015bf7fe86072852,1.0,100000000.0,130000000.0,30.0,3607.0
8a858eff55a090650155a13892552a0b,1.0,100000000.0,115000000.0,15.0,3670.0
8a858eff55a090650155b0cbb1c8506e,3.0,180000000.0,214500000.0,27.0,3621.0
8a858eff55a090650155b7b1624119ab,1.0,100000000.0,115000000.0,15.0,3668.0
8a858eff55a090650155bca5bc8052e0,7.0,246153846.15384614,293923076.9230769,36.92307692307692,3610.4615384615386
8a858eff55a090650155c091410641dc,3.0,120000000.0,147000000.0,24.0,3619.6
8a858eff55a090650155c536388d2f1b,4.0,128571428.57142857,161857142.85714287,30.0,3608.4285714285716
8a858eff5b393484015b3935d76e0181,3.0,160000000.0,188500000.0,21.0,3607.6
8a858eff5b393484015b393efe3a0bc8,1.5,100000000.0,130000000.0,30.0,3606.5
8a858eff5b393484015b3944320810f3,2.0,100000000.0,125000000.0,25.0,3606.0
8a858eff5b393484015b394ef3281e60,2.0,100000000.0,130000000.0,30.0,3608.6666666666665
8a858f0056b7cf8e0156b85b93c039aa,4.5,193750000.0,239796875.0,39.375,4438.5
8a858f0056b7cf8e0156b8918d424613,8.0,300000000.0,339033333.3333333,27.0,3609.733333333333
8a858f0056b7cf8e0156b9bfbb2066fd,4.0,142857142.85714287,166500000.0,19.285714285714285,3609.1428571428573
8a858f0056b7cf8e0156bb2a7ff97987,2.5,175000000.0,203749750.0,22.5,3609.0
8a858f0056b7cf8e0156bbeefc4933cc,5.0,244444444.44444445,286277777.7777778,33.333333333333336,3609.8888888888887
8a858f0056b7cf8e0156bd17f476237d,1.0,100000000.0,130000000.0,30.0,3615.0
8a858f0056b7cf8e0156c0b3f1323b0d,2.5,100000000.0,126250000.0,26.25,3609.0
8a858f0056b7cf8e0156c10ef5725adc,4.5,200000000.0,244125000.0,35.625,3614.375
8a858f0056b7cf8e0156c14b37d37121,3.5,166666666.66666666,204166666.66666666,30.0,3608.0
8a858f0056b7cf8e0156c16478137a36,4.0,100000000.0,123571428.57142857,23.571428571428573,3610.4285714285716
8a858f0056b7cf8e0156c212dddd3f13,1.0,100000000.0,130000000.0,30.0,3610.0
8a858f0056b7cf8e0156c21e03304536,4.0,142857142.85714287,168714285.7142857,21.428571428571427,3609.1428571428573
8a858f0056b7cf8e0156c3d05ee2250a,4.0,200000000.0,240857142.85714287,34.285714285714285,3613.0
8a858f0056b7cf8e0156c5d74c6a61a6,5.0,183333333.33333334,209583333.33333334,21.666666666666668,3617.8888888888887
8a858f0056b7cf8e0156d23f675016f3,5.0,211111111.1111111,246000000.0,26.666666666666668,3625.5555555555557
8a858f0056b7cf8e0156d5f3c4f26f03,5.0,194444444.44444445,230000000.0,31.666666666666668,4115.444444444444
8a858f0056b7cf8e0156dc169f9a3b31,3.0,100000000.0,130000000.0,30.0,3612.6
8a858f00590ac4e70159170bde1b1880,2.5,100000000.0,130000000.0,30.0,3637.25
8a858f00590ac4e701592b042a0e2816,1.5,100000000.0,130000000.0,30.0,3606.5
8a858f00590ac4e70159320caa4a190c,4.5,200000000.0,237500000.0,30.0,3617.875
8a858f00590ac4e7015941db231908f6,3.5,150000000.0,186333333.33333334,30.0,3608.5
8a858f005a04ae6e015a0635dd524947,2.0,133333333.33333333,150833333.33333334,15.0,3629.6666666666665
8a858f005a04ae6e015a09ba8f581cce,1.5,100000000.0,130000000.0,30.0,3617.0
8a858f005a04ae6e015a09f0358b20da,2.5,100000000.0,130000000.0,30.0,3608.25
8a858f005a04ae6e015a1010b91f643f,2.0,100000000.0,130000000.0,30.0,3607.6666666666665
8a858f005b396e23015b397635140a37,1.0,100000000.0,115000000.0,15.0,3673.0
8a858f005b396e23015b3977901b0c51,2.0,100000000.0,130000000.0,30.0,3607.0
8a858f005b396e23015b397ce2dc1159,2.5,125000000.0,158750000.0,30.0,3607.5
8a858f005b396e23015b3995995732bc,3.0,140000000.0,170000000.0,24.0,3608.0
8a858f005c59e532015c5a89b8405010,1.0,100000000.0,130000000.0,30.0,3634.0
8a858f005cc5df15015cc5eb75d00970,1.0,100000000.0,130000000.0,30.0,3668.0
8a858f005d1d8608015d1dd8e0a0320c,1.0,100000000.0,115000000.0,15.0,3610.0
8a858f01587f1f73015881dd10be0f09,2.0,100000000.0,130000000.0,30.0,3613.0
8a858f01588603fa0158872e60af68d0,2.5,100000000.0,126250000.0,26.25,3616.25
8a858f01588603fa01588cac8678799a,3.5,100000000.0,115000000.0,15.0,3609.1666666666665
8a858f01588603fa01589057d59a49a4,4.0,214285714.2857143,252857142.85714287,30.0,3620.5714285714284
8a858f01589b6f8e01589bf33ffc492f,2.5,100000000.0,126250000.0,26.25,3624.25
8a858f015d66186b015d75096a420eca,1.0,100000000.0,130000000.0,30.0,3612.0
8a858f025a1e7e0c015a1f38bb824bd3,2.5,100000000.0,114062500.0,15.0,3610.0
8a858f025bd49f21015bd8590bd83fe8,1.0,100000000.0,115000000.0,15.0,3668.0
8a858f025c10dbcc015c113d455932a1,1.5,100000000.0,130000000.0,30.0,3637.5
8a858f03582604ff0158260fcc730548,5.0,133333333.33333333,162111111.1111111,25.0,3608.5555555555557
8a858f03582604ff01582a09d5a32c12,8.5,184375000.0,203953125.0,17.8125,3608.9375
8a858f03582a54c301582f3054b402ce,5.5,175000000.0,202425000.0,22.5,3615.8
8a858f03582a54c301582f698a281700,4.5,187500000.0,232750000.0,37.5,3618.5
8a858f03582a54c3015830069801577c,3.0,120000000.0,150000000.0,27.0,3607.6
8a858f035ab947e3015abdb1094c6d45,3.5,116666666.66666667,131666666.66666667,15.0,3626.5
8a858f035ab947e3015abe0b9724749a,1.5,100000000.0,130000000.0,30.0,3637.0
8a858f035ac15096015ac26a787c0fc6,3.5,150000000.0,187500000.0,30.0,3626.6666666666665
8a858f035ac15096015ac6ca9b3e0879,2.5,125000000.0,155000000.0,26.25,4477.0
8a858f045556eaa4015558e0c68b60cc,5.0,222222222.2222222,255444444.44444445,23.333333333333332,3610.6666666666665
8a858f045556eaa4015567f7595b3f4f,3.5,216666666.66666666,250166666.66666666,25.0,3611.6666666666665
8a858f045556eaa4015568356b2d414c,5.0,161111111.1111111,190722222.2222222,28.333333333333332,3618.6666666666665
8a858f045556eaa40155698324e4555e,5.0,233333333.33333334,276000000.0,33.333333333333336,3617.3333333333335
8a858f045556eaa401556dd7346663fc,2.5,150000000.0,167875000.0,15.0,3626.75
8a858f0455d9feaf0155de3652a42b81,5.0,188888888.8888889,218194444.44444445,26.666666666666668,3609.222222222222
8a858f0455d9feaf0155de5fb2393a0c,5.0,183333333.33333334,224944444.44444445,40.0,3610.1111111111113
8a858f0455d9feaf0155e0332396619d,2.0,133333333.33333333,163333333.33333334,25.0,3608.3333333333335
